CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKCHOLAFIN28-NOV-2024,1266.1000000,1269.4000000,1290.0000000,1259.4000000,1277.5000000,1277.5000000,0.9000000,1476.0000000,3424375.0000000,5479.0000000,4378963562.5000000
FUTSTKRECLTD26-DEC-2024,522.3000000,524.3500000,531.6000000,521.0000000,528.8000000,528.8000000,1.2400000,41651.0000000,21546000.0000000,21546.0000000,11370832900.0000000
FUTSTKHDFCBANK30-JAN-2025,1809.4500000,1809.1000000,1838.5000000,1808.0000000,1834.0500000,1834.0500000,1.3500000,5307.0000000,984500.0000000,1790.0000000,1792730940.0000000
FUTSTKBPCL26-DEC-2024,295.5500000,297.8000000,298.2000000,292.1500000,295.3500000,295.3500000,-0.0600000,25227.0000000,22959000.0000000,12755.0000000,6758874450.0000000
FUTSTKHINDALCO30-JAN-2025,673.3500000,675.0000000,675.0000000,667.5000000,667.9000000,667.9000000,-0.8000000,598.0000000,218400.0000000,156.0000000,146492990.0000000
FUTSTKIEX28-NOV-2024,166.1100000,166.0000000,172.8300000,165.9300000,171.6200000,171.6200000,3.3100000,4232.0000000,17422500.0000000,4646.0000000,2953744200.0000000
FUTSTKBATAINDIA30-JAN-2025,1357.0500000,1356.7000000,1368.1500000,1350.4000000,1362.6500000,1362.6500000,0.4100000,482.0000000,35625.0000000,95.0000000,48405618.7500000
FUTSTKIGL26-DEC-2024,322.1500000,323.8000000,325.0000000,319.1000000,321.4500000,321.4500000,-0.2100000,8792.0000000,8508500.0000000,6188.0000000,2735638056.2500000
FUTSTKGRASIM28-NOV-2024,2616.1000000,2599.9000000,2636.0000000,2596.5000000,2623.6500000,2623.6500000,0.2800000,6151.0000000,2019000.0000000,8076.0000000,5275550625.0000000
FUTSTKPERSISTENT28-NOV-2024,5967.7500000,6001.0000000,6041.6000000,5901.1000000,5915.6000000,5915.6000000,-0.8700000,2623.0000000,510000.0000000,5100.0000000,3047916360.0000000
FUTSTKCOLPAL30-JAN-2025,2979.5500000,2964.0000000,3055.0000000,2955.7500000,3050.1000000,3050.1000000,2.3600000,173.0000000,29575.0000000,169.0000000,89130711.2500000
FUTSTKCROMPTON26-DEC-2024,410.2000000,408.9500000,412.1000000,404.5000000,410.7000000,410.7000000,0.1200000,13669.0000000,7574400.0000000,4208.0000000,3087981720.0000000
FUTSTKBANDHANBNK30-JAN-2025,172.4300000,172.1000000,173.7100000,171.6900000,173.4700000,173.4700000,0.6000000,1043.0000000,585200.0000000,209.0000000,101297196.0000000
FUTSTKHEROMOTOCO30-JAN-2025,4890.8500000,4867.0000000,4948.3000000,4864.0000000,4929.2000000,4929.2000000,0.7800000,321.0000000,17550.0000000,117.0000000,86215050.0000000
FUTSTKMFSL30-JAN-2025,1185.5500000,1190.0000000,1206.8500000,1190.0000000,1188.9500000,1188.9500000,0.2800000,16.0000000,17600.0000000,22.0000000,21075880.0000000
FUTSTKHINDUNILVR30-JAN-2025,2513.9500000,2498.0000000,2521.2500000,2491.0500000,2519.9000000,2519.9000000,0.2300000,791.0000000,83700.0000000,279.0000000,209768490.0000000
FUTSTKICICIPRULI30-JAN-2025,696.9500000,689.3500000,692.7500000,688.3500000,690.1500000,690.1500000,-0.9700000,59.0000000,12000.0000000,16.0000000,8277525.0000000
FUTSTKDLF30-JAN-2025,835.9000000,835.3500000,838.4500000,828.0000000,834.7500000,834.7500000,-0.1300000,513.0000000,82500.0000000,100.0000000,68718086.2500000
FUTSTKRECLTD30-JAN-2025,525.5000000,525.5000000,534.5000000,525.0000000,532.1000000,532.1000000,1.2500000,820.0000000,356000.0000000,356.0000000,188964650.0000000
FUTSTKASHOKLEY30-JAN-2025,231.8300000,231.8300000,235.5300000,231.8300000,234.4300000,234.4300000,1.1200000,570.0000000,690000.0000000,276.0000000,161608925.0000000
FUTSTKDIXON30-JAN-2025,15694.3500000,15740.8500000,15873.0500000,15550.0000000,15803.2500000,15803.2500000,0.6900000,482.0000000,13200.0000000,264.0000000,207519650.0000000
FUTSTKOFSS30-JAN-2025,11880.6500000,11890.0000000,12023.3000000,11875.0000000,11947.5500000,11947.5500000,0.5600000,166.0000000,2200.0000000,44.0000000,26208482.5000000
FUTSTKWIPRO30-JAN-2025,592.6000000,595.3500000,599.5500000,587.9500000,588.5000000,588.5000000,-0.6900000,255.0000000,288000.0000000,192.0000000,170626950.0000000
FUTSTKEICHERMOT30-JAN-2025,4980.3500000,4976.5000000,5005.8500000,4952.1000000,4979.3500000,4979.3500000,-0.0200000,142.0000000,11025.0000000,63.0000000,54832128.7500000
FUTSTKTRENT30-JAN-2025,6743.4000000,6743.4500000,6957.9000000,6718.3000000,6919.7000000,6919.7000000,2.6100000,930.0000000,48000.0000000,480.0000000,330159745.0000000
FUTSTKLALPATHLAB30-JAN-2025,3117.0000000,3100.2500000,3100.2500000,3050.4000000,3064.2000000,3064.2000000,-1.6900000,28.0000000,2250.0000000,15.0000000,6925537.5000000
FUTSTKLTF26-DEC-2024,141.4700000,143.0000000,143.0000000,140.0600000,141.6200000,141.6200000,0.1000000,13612.0000000,27329750.0000000,6125.0000000,3861931454.9800000
FUTSTKLTF28-NOV-2024,140.9300000,141.8900000,142.0000000,139.3700000,141.0000000,141.0000000,0.0400000,3845.0000000,21738864.0000000,4872.0000000,3058870689.8600000
FUTSTKGNFC30-JAN-2025,600.2000000,600.0500000,610.9000000,598.0000000,606.8500000,606.8500000,1.1000000,88.0000000,72800.0000000,56.0000000,43999670.0000000
FUTSTKCOLPAL26-DEC-2024,2961.8500000,2965.9500000,3038.3500000,2937.1000000,3031.0000000,3031.0000000,2.3300000,21388.0000000,2146375.0000000,12265.0000000,6439479252.5000000
FUTSTKCHOLAFIN30-JAN-2025,1280.4000000,1285.0000000,1302.0000000,1273.6000000,1292.9000000,1292.9000000,0.9700000,123.0000000,41875.0000000,67.0000000,54186812.5000000
FUTSTKBANDHANBNK26-DEC-2024,171.2400000,171.6900000,172.6300000,170.3000000,172.2800000,172.2800000,0.6000000,32016.0000000,17514000.0000000,6255.0000000,3011448608.0000000
FUTSTKAXISBANK30-JAN-2025,1156.4500000,1153.5500000,1169.8500000,1148.2000000,1164.0500000,1164.0500000,0.6500000,548.0000000,288125.0000000,461.0000000,335141656.2500000
FUTIDXNIFTY26-DEC-2024,24356.9000000,24349.9000000,24524.0000000,24297.8500000,24437.5500000,24437.5500000,0.3300000,280532.0000000,4657625.0000000,186305.0000000,113714621961.2500000
FUTIDXFINNIFTY31-DEC-2024,24197.4500000,24197.4500000,24344.3000000,24152.0500000,24317.5500000,24317.5500000,0.4900000,1475.0000000,23925.0000000,957.0000000,580106581.2500000
FUTSTKICICIGI26-DEC-2024,1862.6000000,1862.6000000,1880.3500000,1841.9500000,1872.6500000,1872.6500000,0.5300000,22428.0000000,2376000.0000000,9504.0000000,4420597337.5000000
FUTSTKBOSCHLTD30-JAN-2025,35411.3500000,35211.0000000,35309.9500000,35100.0000000,35309.9000000,35304.5500000,-0.3000000,44.0000000,475.0000000,19.0000000,16748720.0000000
FUTSTKMUTHOOTFIN28-NOV-2024,1950.4000000,1953.4500000,1958.2500000,1918.5000000,1935.7000000,1935.7000000,-0.7500000,2142.0000000,1342000.0000000,4880.0000000,2591591915.0000000
FUTSTKSUNTV28-NOV-2024,750.3000000,749.5000000,762.0000000,739.6000000,753.9500000,753.9500000,0.4800000,1336.0000000,2871750.0000000,3829.0000000,2164234125.0000000
FUTSTKINDUSINDBK30-JAN-2025,1022.3000000,1016.0000000,1023.0500000,1006.0000000,1015.7000000,1015.7000000,-0.6400000,1791.0000000,262000.0000000,524.0000000,265791975.0000000
FUTSTKTATAMOTORS28-NOV-2024,783.7000000,785.9000000,792.5000000,778.5000000,784.7000000,784.7000000,0.1200000,43855.0000000,26267450.0000000,47759.0000000,20634991877.5000000
FUTSTKSYNGENE26-DEC-2024,916.6000000,916.6000000,936.1000000,912.9500000,922.6000000,922.6000000,0.6500000,6013.0000000,4960000.0000000,4960.0000000,4585017000.0000000
FUTSTKPOLYCAB30-JAN-2025,6946.9500000,6990.0000000,7160.7000000,6985.8500000,7113.3500000,7113.3500000,2.3900000,118.0000000,8375.0000000,67.0000000,59459881.2500000
FUTIDXNIFTYNXT5031-JAN-2025,70375.9500000,70484.7000000,70700.0000000,70484.7000000,70700.0000000,71034.2000000,0.9300000,65.0000000,40.0000000,4.0000000,2823694.0000000
FUTSTKASHOKLEY28-NOV-2024,231.5000000,231.7200000,235.7000000,231.3200000,234.8200000,234.8000000,1.4200000,8982.0000000,21757500.0000000,8703.0000000,5097204475.0000000
FUTIDXFINNIFTY25-FEB-2025,,0.0000000,0.0000000,0.0000000,,24577.2500000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKBEL28-NOV-2024,298.3000000,298.6000000,307.6500000,298.0500000,306.9500000,306.9500000,2.8900000,8462.0000000,50772750.0000000,17815.0000000,15485037240.0000000
FUTSTKMUTHOOTFIN30-JAN-2025,1970.2500000,1970.2500000,1970.2500000,1939.3000000,1957.6500000,1957.6500000,-0.6300000,95.0000000,26400.0000000,96.0000000,51497531.2500000
FUTSTKSBIN26-DEC-2024,844.6500000,844.1000000,848.0500000,837.1000000,839.5500000,839.5500000,-0.6000000,109575.0000000,41763750.0000000,55685.0000000,35153806762.5000000
FUTSTKGNFC28-NOV-2024,593.0500000,593.3500000,604.0500000,587.9500000,599.6000000,599.6000000,1.1000000,1358.0000000,5114200.0000000,3934.0000000,3058106025.0000000
FUTSTKIPCALAB26-DEC-2024,1571.5500000,1577.5000000,1577.5000000,1527.6500000,1537.1500000,1537.1500000,-2.1800000,2919.0000000,1532050.0000000,2357.0000000,2368491905.0000000
FUTSTKMETROPOLIS28-NOV-2024,2159.2000000,2166.5000000,2175.5000000,2138.0000000,2167.4000000,2167.4000000,0.3700000,464.0000000,652800.0000000,1632.0000000,1406975300.0000000
FUTSTKTATACOMM28-NOV-2024,1766.7500000,1762.2500000,1775.7500000,1744.7000000,1764.9500000,1764.9500000,-0.1000000,4347.0000000,2862250.0000000,11449.0000000,5055954025.0000000
FUTSTKASIANPAINT28-NOV-2024,2511.2000000,2511.1500000,2518.7000000,2483.1500000,2492.7000000,2492.7000000,-0.7300000,10253.0000000,3066600.0000000,15333.0000000,7647971490.0000000
FUTSTKCHAMBLFERT30-JAN-2025,484.0000000,484.0000000,496.0000000,479.5500000,494.9500000,494.9500000,2.2600000,80.0000000,85500.0000000,45.0000000,42056120.0000000
FUTSTKTATACOMM30-JAN-2025,1789.0000000,1780.3000000,1795.5500000,1776.0000000,1788.4500000,1788.4500000,-0.0300000,167.0000000,12000.0000000,48.0000000,21435725.0000000
FUTSTKHCLTECH30-JAN-2025,1910.2500000,1910.2500000,1926.5000000,1904.0000000,1904.8000000,1904.8000000,-0.2800000,285.0000000,70700.0000000,202.0000000,135416592.5000000
FUTSTKABB26-DEC-2024,7377.3000000,7424.8000000,7565.9000000,7351.9500000,7527.6500000,7527.6500000,2.0300000,10099.0000000,947875.0000000,7583.0000000,7094572706.2500000
FUTSTKCOALINDIA26-DEC-2024,413.2500000,420.1500000,423.0000000,414.5000000,419.8500000,419.8500000,1.5900000,44669.0000000,29134350.0000000,27747.0000000,12214291057.5000000
FUTSTKBSOFT30-JAN-2025,599.8500000,603.5000000,610.0000000,601.5000000,608.3000000,608.3000000,1.4000000,294.0000000,220000.0000000,220.0000000,133414800.0000000
FUTSTKBHARATFORG30-JAN-2025,1338.6500000,1337.1500000,1347.1500000,1331.5500000,1341.9000000,1341.9000000,0.2400000,160.0000000,37000.0000000,74.0000000,49581100.0000000
FUTSTKGLENMARK28-NOV-2024,1518.4500000,1518.0500000,1527.8500000,1505.1500000,1519.9500000,1519.9500000,0.0900000,2117.0000000,1383300.0000000,1908.0000000,2097906255.0000000
FUTSTKCOFORGE28-NOV-2024,8590.7000000,8628.0000000,8712.6000000,8547.7500000,8656.0500000,8656.0500000,0.7600000,10949.0000000,811575.0000000,10821.0000000,7018803142.5000000
FUTSTKHINDPETRO28-NOV-2024,378.7500000,383.9500000,386.4500000,376.0000000,380.6000000,380.6000000,0.4800000,4740.0000000,17331975.0000000,8559.0000000,6583863870.0000000
FUTSTKBHEL28-NOV-2024,243.4500000,242.8500000,248.5000000,241.3500000,247.1700000,247.1500000,1.5100000,8045.0000000,35122500.0000000,13380.0000000,8630898911.2500000
FUTSTKHAVELLS26-DEC-2024,1722.0000000,1705.1000000,1740.0000000,1705.1000000,1737.0000000,1737.0000000,0.8700000,16801.0000000,3869000.0000000,7738.0000000,6677652225.0000000
FUTSTKHAL28-NOV-2024,4357.8000000,4350.3000000,4481.9000000,4349.0000000,4468.2000000,4468.2000000,2.5300000,14153.0000000,4324350.0000000,28829.0000000,19209140925.0000000
FUTSTKABCAPITAL30-JAN-2025,193.8909009,193.4400000,196.3700000,192.5900000,195.8300000,195.8300000,1.0000000,302.0000000,202500.0000000,75.0000000,39489741.0000000
FUTSTKSAIL30-JAN-2025,117.2600000,116.7900000,118.2500000,116.0000000,117.7200000,117.7200000,0.3900000,1374.0000000,800000.0000000,200.0000000,93678840.0000000
FUTSTKESCORTS26-DEC-2024,3627.9000000,3630.0500000,3641.6000000,3591.0500000,3607.3000000,3607.3000000,-0.5600000,2989.0000000,547250.0000000,1990.0000000,1979891430.0000000
FUTSTKITC28-NOV-2024,477.1500000,478.3000000,478.9000000,472.8500000,477.0000000,477.0000000,-0.0300000,17305.0000000,34388800.0000000,21493.0000000,16345261040.0000000
FUTSTKGAIL26-DEC-2024,195.2500000,195.2500000,196.7400000,193.6709009,195.9300000,195.9300000,0.3400000,16446.0000000,40269150.0000000,8802.0000000,7874883999.0000000
FUTSTKMCX30-JAN-2025,6101.5000000,6118.6000000,6185.0000000,6075.5500000,6171.6500000,6171.6500000,1.1400000,123.0000000,8200.0000000,82.0000000,50384500.0000000
FUTSTKCHAMBLFERT26-DEC-2024,482.1500000,482.0000000,493.8500000,476.5500000,492.0500000,492.0500000,2.0500000,4027.0000000,3750600.0000000,1974.0000000,1826909090.0000000
FUTSTKABBOTINDIA30-JAN-2025,27792.9000000,27700.0000000,27888.3000000,27500.0000000,27856.3500000,27856.3500000,0.2200000,23.0000000,260.0000000,13.0000000,7200156.0000000
FUTSTKTVSMOTOR28-NOV-2024,2424.2500000,2435.0500000,2439.7500000,2407.6000000,2433.8000000,2433.8000000,0.3900000,4444.0000000,2584750.0000000,7385.0000000,6275406777.5000000
FUTSTKIDEA30-JAN-2025,7.6100000,7.7100000,8.5700000,7.6200000,8.4400000,8.4400000,10.9000000,2453.0000000,42160000.0000000,1054.0000000,340070000.0000000
FUTSTKM&M30-JAN-2025,3018.1000000,3058.9500000,3097.1000000,3017.0000000,3037.4500000,3037.4500000,0.6400000,820.0000000,100100.0000000,572.0000000,305349581.2500000
FUTSTKPFC30-JAN-2025,489.7500000,491.5500000,501.0000000,487.3000000,497.6000000,497.6000000,1.6000000,633.0000000,430300.0000000,331.0000000,213583825.0000000
FUTSTKJSWSTEEL28-NOV-2024,965.8500000,964.5000000,976.4000000,956.5000000,971.4500000,971.4500000,0.5700000,12891.0000000,9118575.0000000,13509.0000000,8817898410.0000000
FUTSTKZYDUSLIFE30-JAN-2025,963.9000000,969.1000000,969.1000000,959.4500000,960.9500000,960.9500000,-0.3000000,171.0000000,37800.0000000,42.0000000,36416700.0000000
FUTSTKPEL26-DEC-2024,1205.5000000,1190.1000000,1230.9500000,1190.1000000,1197.0000000,1197.0000000,-0.7000000,13285.0000000,6263250.0000000,8351.0000000,7556876887.5000000
FUTSTKVEDL28-NOV-2024,448.9500000,448.0000000,450.7500000,443.6000000,446.4000000,446.4000000,-0.5600000,22697.0000000,34322900.0000000,29846.0000000,15315834377.5000000
FUTSTKMANAPPURAM30-JAN-2025,157.4500000,157.0000000,157.7300000,155.3600000,157.1800000,157.1800000,-0.1700000,249.0000000,168000.0000000,56.0000000,26312850.0000000
FUTSTKADANIPORTS30-JAN-2025,1140.6500000,1125.2000000,1242.3500000,1125.2000000,1215.2000000,1215.2000000,6.5300000,1377.0000000,799600.0000000,1999.0000000,955472680.0000000
FUTSTKUNITDSPR26-DEC-2024,1520.9500000,1531.8500000,1537.5500000,1509.5000000,1525.7000000,1525.7000000,0.3100000,25076.0000000,5001500.0000000,14290.0000000,7593216645.0000000
FUTSTKRAMCOCEM30-JAN-2025,968.0000000,971.0000000,998.0000000,971.0000000,988.7000000,988.7000000,2.1300000,45.0000000,28050.0000000,33.0000000,27667245.0000000
FUTSTKHAVELLS28-NOV-2024,1713.2000000,1708.3000000,1730.9500000,1696.7000000,1727.3500000,1727.3500000,0.8200000,2926.0000000,3877000.0000000,7754.0000000,6654147100.0000000
FUTSTKCUB28-NOV-2024,179.2300000,179.7000000,181.7600000,177.2500000,178.2000000,178.2000000,-0.5700000,1312.0000000,11060000.0000000,2212.0000000,1976335300.0000000
FUTSTKINDHOTEL30-JAN-2025,806.1000000,802.5500000,804.7500000,797.0000000,799.1500000,799.1500000,-0.8600000,303.0000000,107000.0000000,107.0000000,85733500.0000000
FUTSTKHAVELLS30-JAN-2025,1733.0000000,1726.0000000,1748.9500000,1726.0000000,1745.9500000,1745.9500000,0.7400000,62.0000000,17000.0000000,34.0000000,29587900.0000000
FUTSTKABCAPITAL28-NOV-2024,191.4100000,191.5200000,194.3500000,190.0500000,193.4400000,193.4400000,1.0600000,5623.0000000,22315500.0000000,8265.0000000,4287903021.0000000
FUTSTKIGL30-JAN-2025,323.4000000,322.5000000,326.2000000,320.7000000,323.4500000,323.4500000,0.0100000,673.0000000,345125.0000000,251.0000000,111292500.0000000
FUTSTKAARTIIND28-NOV-2024,452.3500000,452.5500000,458.5500000,447.6500000,453.0000000,453.0000000,0.1400000,5859.0000000,11233000.0000000,11233.0000000,5077260200.0000000
FUTSTKCANBK26-DEC-2024,102.3400000,102.2700000,103.1500000,101.2000000,102.0900000,102.0900000,-0.2400000,32511.0000000,88134750.0000000,13057.0000000,9012076470.0000000
FUTSTKPERSISTENT26-DEC-2024,5998.0500000,6025.0000000,6074.4000000,5939.0500000,5949.5500000,5949.5500000,-0.8000000,15087.0000000,701300.0000000,7013.0000000,4210129275.0000000
FUTSTKABFRL30-JAN-2025,310.5500000,310.8000000,315.4000000,310.8000000,313.2500000,313.2500000,0.8600000,95.0000000,104000.0000000,40.0000000,32578910.0000000
FUTSTKBOSCHLTD28-NOV-2024,35056.5000000,35145.7500000,35268.8000000,34810.0500000,34979.6000000,34979.6000000,-0.2100000,1976.0000000,94725.0000000,3789.0000000,3317141221.2500000
FUTSTKLTIM30-JAN-2025,6294.1000000,6293.3000000,6376.0000000,6275.4000000,6321.7500000,6321.7500000,0.4300000,357.0000000,43800.0000000,292.0000000,277126395.0000000
FUTSTKTATACHEM30-JAN-2025,1106.4000000,1099.0000000,1125.0000000,1099.0000000,1119.0000000,1119.0000000,1.1300000,165.0000000,47300.0000000,86.0000000,52772802.5000000
FUTSTKPAGEIND30-JAN-2025,46037.4000000,45555.3000000,45609.4000000,45260.0000000,45403.0000000,45403.0000000,-1.3700000,38.0000000,300.0000000,20.0000000,13626330.7500000
FUTSTKCROMPTON30-JAN-2025,412.7500000,409.1000000,413.6000000,408.0000000,413.0500000,413.0500000,0.0700000,45.0000000,45000.0000000,25.0000000,18490050.0000000
FUTSTKTATACONSUM30-JAN-2025,976.8500000,968.7500000,975.8000000,965.7500000,972.9000000,972.9000000,-0.4000000,340.0000000,73416.0000000,161.0000000,71262699.6000000
FUTSTKITC30-JAN-2025,480.3500000,478.9500000,481.8000000,476.2000000,480.3000000,480.3000000,-0.0100000,1001.0000000,1649600.0000000,1031.0000000,790082240.0000000
FUTSTKRELIANCE30-JAN-2025,1310.6000000,1310.0000000,1319.0000000,1302.8000000,1310.9000000,1310.9000000,0.0200000,10222.0000000,1307000.0000000,2614.0000000,1713650850.0000000
FUTSTKASTRAL30-JAN-2025,1822.9500000,1813.4000000,1823.9500000,1807.2000000,1813.9000000,1813.9000000,-0.4900000,228.0000000,31562.0000000,86.0000000,57271799.6500000
FUTSTKSRF30-JAN-2025,2259.6500000,2251.0000000,2326.0000000,2251.0000000,2322.3500000,2322.3500000,2.7700000,126.0000000,26250.0000000,70.0000000,60457706.2500000
FUTSTKTATAPOWER26-DEC-2024,411.7000000,413.7000000,420.4500000,411.1000000,419.6000000,419.6000000,1.9100000,46975.0000000,21747150.0000000,16109.0000000,9061985362.5000000
FUTSTKABBOTINDIA26-DEC-2024,27623.3500000,27741.6000000,27799.9500000,27302.0500000,27674.1500000,27674.1500000,0.1800000,4172.0000000,38720.0000000,1936.0000000,1066698438.0000000
FUTSTKINFY30-JAN-2025,1946.4000000,1958.0000000,1966.2500000,1938.2500000,1950.9000000,1950.9000000,0.2300000,1031.0000000,214400.0000000,536.0000000,418235000.0000000
FUTSTKGNFC26-DEC-2024,596.6500000,598.2500000,608.0000000,591.7500000,603.0500000,603.0500000,1.0700000,2599.0000000,5158400.0000000,3968.0000000,3100851000.0000000
FUTSTKBAJAJ-AUTO26-DEC-2024,9184.8000000,9198.1500000,9304.7500000,9161.0000000,9245.2000000,9245.2000000,0.6500000,31829.0000000,1095600.0000000,14608.0000000,10139499191.2500000
FUTSTKPEL30-JAN-2025,1207.7000000,1207.7000000,1231.0000000,1198.2000000,1203.0500000,1203.0500000,-0.3800000,84.0000000,36000.0000000,48.0000000,43667587.5000000
FUTSTKPIDILITIND30-JAN-2025,3050.0000000,3030.0000000,3104.3500000,3030.0000000,3079.9000000,3079.9000000,0.9800000,39.0000000,4750.0000000,19.0000000,14638662.5000000
FUTSTKGUJGASLTD30-JAN-2025,477.2500000,475.0000000,478.0500000,472.0000000,476.7500000,476.7500000,-0.1000000,169.0000000,102500.0000000,82.0000000,48655875.0000000
FUTSTKBPCL28-NOV-2024,293.9000000,296.3500000,296.3500000,290.5500000,293.7000000,293.7000000,-0.0600000,14008.0000000,21621600.0000000,12012.0000000,6329461050.0000000
FUTSTKMOTHERSON28-NOV-2024,166.1000000,165.9900000,166.1000000,162.1900000,163.7300000,163.7300000,-1.4200000,10677.0000000,33441000.0000000,9420.0000000,5468503638.0000000
FUTSTKJKCEMENT30-JAN-2025,4223.0000000,4230.0000000,4271.4000000,4210.4500000,4253.4000000,4253.4000000,0.7100000,71.0000000,2625.0000000,21.0000000,11134550.0000000
FUTSTKTCS30-JAN-2025,4377.2000000,4389.9000000,4405.0000000,4363.0500000,4373.9000000,4373.9000000,-0.0700000,660.0000000,74200.0000000,424.0000000,325389487.5000000
FUTSTKSBILIFE30-JAN-2025,1523.6000000,1513.0500000,1526.5000000,1513.0500000,1522.5500000,1522.5500000,-0.0600000,190.0000000,37500.0000000,100.0000000,57043950.0000000
FUTSTKCONCOR26-DEC-2024,804.4500000,805.5500000,819.6500000,801.0500000,814.1000000,814.1000000,1.1900000,13288.0000000,7582000.0000000,7582.0000000,6173061800.0000000
FUTSTKHINDCOPPER30-JAN-2025,283.2500000,283.4000000,283.4500000,277.2000000,281.2500000,281.2500000,-0.7000000,200.0000000,217300.0000000,82.0000000,60861887.5000000
FUTSTKJKCEMENT26-DEC-2024,4194.7500000,4232.7000000,4255.5000000,4120.0000000,4228.7000000,4228.7000000,0.8000000,4857.0000000,298750.0000000,2390.0000000,1250666706.2500000
FUTSTKLT30-JAN-2025,3751.9000000,3752.2500000,3767.7000000,3736.0500000,3748.9500000,3748.9500000,-0.0700000,1510.0000000,82800.0000000,552.0000000,310656502.5000000
FUTSTKTITAN30-JAN-2025,3367.3500000,3363.0000000,3363.0000000,3319.0000000,3336.0500000,3336.0500000,-0.9200000,1112.0000000,54950.0000000,314.0000000,183374660.0000000
FUTSTKLTIM28-NOV-2024,6225.8500000,6211.4000000,6297.3000000,6181.4000000,6250.7500000,6250.7500000,0.3900000,3144.0000000,1000200.0000000,6668.0000000,6252997590.0000000
FUTSTKUPL26-DEC-2024,555.7000000,555.0500000,555.4500000,542.2000000,551.6000000,551.6000000,-0.7300000,17079.0000000,11352190.0000000,8378.0000000,6220930202.0000000
FUTSTKNTPC30-JAN-2025,366.6000000,367.7500000,376.2500000,366.6500000,374.0500000,374.0500000,2.0300000,687.0000000,951000.0000000,634.0000000,355107150.0000000
FUTSTKAPOLLOTYRE30-JAN-2025,499.0000000,495.8000000,495.9000000,489.0000000,492.6500000,492.6500000,-1.2700000,108.0000000,91800.0000000,54.0000000,45111285.0000000
FUTSTKDIVISLAB30-JAN-2025,6144.2500000,6135.0000000,6151.6000000,6055.2000000,6066.1000000,6066.1000000,-1.2700000,162.0000000,7300.0000000,73.0000000,44709425.0000000
FUTSTKHINDCOPPER28-NOV-2024,279.6500000,279.2000000,281.2000000,274.0000000,277.7500000,277.7500000,-0.6700000,2604.0000000,6529600.0000000,2464.0000000,1808132895.0000000
FUTSTKPAGEIND28-NOV-2024,45508.8500000,45524.5000000,45545.2500000,44838.2500000,44984.0000000,44984.0000000,-1.1500000,3225.0000000,71175.0000000,4745.0000000,3207298746.0000000
FUTSTKTATACONSUM26-DEC-2024,969.8500000,965.1000000,969.3000000,958.7000000,966.4000000,966.4000000,-0.3500000,24065.0000000,3797112.0000000,8327.0000000,3660685144.8000000
FUTSTKGMRINFRA28-NOV-2024,80.1400000,80.2500000,82.0100000,79.8200000,81.8800000,81.8800000,2.1700000,15358.0000000,106048125.0000000,18853.0000000,8606107856.2500000
FUTSTKSUNPHARMA30-JAN-2025,1782.8500000,1782.8500000,1790.0000000,1765.5500000,1773.7500000,1773.7500000,-0.5100000,278.0000000,64400.0000000,184.0000000,114341097.5000000
FUTIDXBANKNIFTY29-JAN-2025,52792.3000000,52725.1000000,53029.8000000,52650.0000000,52932.3500000,52932.3500000,0.2600000,13354.0000000,119835.0000000,7989.0000000,6334437909.0000000
FUTSTKLAURUSLABS30-JAN-2025,551.4500000,552.6500000,560.0000000,548.8000000,550.4500000,550.4500000,-0.1800000,148.0000000,246500.0000000,145.0000000,136399245.0000000
FUTSTKTATAMOTORS30-JAN-2025,793.6500000,794.4500000,802.0000000,788.9500000,794.7000000,794.7000000,0.1300000,7640.0000000,1014750.0000000,1845.0000000,806569500.0000000
FUTSTKNTPC28-NOV-2024,361.9000000,362.5000000,371.7500000,361.7000000,369.4000000,369.4000000,2.0700000,14346.0000000,33294000.0000000,22196.0000000,12282101925.0000000
FUTSTKRAMCOCEM28-NOV-2024,961.2500000,960.2500000,991.2500000,954.8000000,979.6000000,979.6000000,1.9000000,2272.0000000,4093600.0000000,4816.0000000,3985030520.0000000
FUTSTKPNB26-DEC-2024,105.7900000,106.2500000,106.2500000,104.4500000,105.1300000,105.1300000,-0.6200000,29800.0000000,75632000.0000000,9454.0000000,7953827440.0000000
FUTSTKRECLTD28-NOV-2024,519.4500000,520.5500000,528.6500000,518.2000000,525.8500000,525.8500000,1.2300000,11296.0000000,21398000.0000000,21398.0000000,11231824100.0000000
FUTSTKBIOCON30-JAN-2025,357.5000000,360.5000000,363.3500000,354.0500000,362.2500000,362.2500000,1.3200000,304.0000000,295000.0000000,118.0000000,106061000.0000000
FUTSTKGLENMARK30-JAN-2025,1535.1000000,1530.0000000,1539.8000000,1524.0000000,1528.9500000,1540.7500000,0.3600000,61.0000000,3900.0000000,12.0000000,5959882.5000000
FUTSTKGRANULES26-DEC-2024,601.0000000,601.0000000,601.0000000,576.3000000,586.4000000,586.4000000,-2.4200000,15487.0000000,19668000.0000000,19668.0000000,11463426200.0000000
